Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
120110,3658284,57,0,single,rented,yes,Fashion_Designer,Jammu[16],Jammu_and_Kashmir,0,11,0
120111,9583974,35,12,single,rented,no,Flight_attendant,Kishanganj[35],Bihar,12,12,0
120112,850458,75,1,single,rented,no,Hotel_Manager,Ambala,Haryana,1,12,0
120113,9704353,73,18,single,rented,no,Magistrate,Phusro,Jharkhand,9,12,0
120114,3876672,55,12,single,rented,no,Engineer,Ramagundam[27],Telangana,11,12,1
120115,8261806,70,6,single,rented,no,Graphic_Designer,Mangalore,Karnataka,6,11,0
120116,7511554,53,4,single,rented,no,Design_Engineer,Amritsar,Punjab,4,11,0
120117,6380792,51,12,single,rented,no,Magistrate,Karimnagar,Telangana,12,13,1
120118,785836,54,0,single,rented,no,Civil_servant,Danapur,Bihar,0,14,0
120119,4662331,79,20,single,rented,no,Civil_servant,Barasat,West_Bengal,8,11,0
120120,4924865,46,18,single,rented,no,Artist,Kadapa[23],Andhra_Pradesh,14,11,0
120121,3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya_Pradesh,8,13,1
120122,1514602,71,6,single,rented,no,Comedian,Raichur,Karnataka,6,13,0
120123,2450407,35,10,single,rented,no,Petroleum_Engineer,Karawal_Nagar,Delhi,4,11,0
120124,7374419,43,13,single,rented,yes,Chef,Allahabad,Uttar_Pradesh[5],9,13,0
120125,9579515,30,19,single,rented,yes,Politician,Vadodara,Gujarat,12,12,0
120126,4470476,38,0,single,rented,yes,Analyst,Srinagar,Jammu_and_Kashmir,0,13,0
120127,1077610,30,12,single,rented,no,Aviator,Chennai,Tamil_Nadu,9,11,0
120128,5484941,25,1,single,rented,no,Biomedical_Engineer,Junagadh,Gujarat,1,10,0
120129,5613340,59,17,single,rented,no,Technical_writer,Serampore,West_Bengal,14,11,1
120130,5233653,71,9,single,rented,yes,Chartered_Accountant,Shivpuri,Madhya_Pradesh,3,11,0
120131,7146402,23,20,single,rented,no,Mechanical_engineer,Imphal,Manipur,4,14,1
120132,5931557,67,8,single,rented,yes,Physician,Rajpur_Sonarpur,West_Bengal,8,12,0
120133,6564624,56,12,single,rented,no,Economist,Akola,Maharashtra,12,14,0
120134,3118300,77,10,single,rented,no,Drafter,Morbi,Gujarat,9,14,0
120135,4036559,64,1,single,rented,no,Financial_Analyst,Panipat,Haryana,1,12,0
120136,6420146,57,19,single,rented,yes,Statistician,Ghaziabad,Uttar_Pradesh,9,13,0
120137,2779765,45,11,single,rented,no,Air_traffic_controller,Malegaon,Maharashtra,4,13,0
120138,8615779,51,20,married,rented,yes,Biomedical_Engineer,Aligarh,Uttar_Pradesh,6,14,0
120139,9390849,25,10,married,rented,yes,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,10,13,0
120140,7245269,37,19,single,rented,no,Surgeon,Agra,Uttar_Pradesh,10,12,0
120141,3289057,78,14,married,rented,yes,Technology_specialist,Burhanpur,Madhya_Pradesh,13,12,0
120142,6868153,27,5,married,owned,yes,Technology_specialist,Tirunelveli,Tamil_Nadu,5,12,0
120143,8225744,43,0,married,rented,yes,Technician,Bilaspur,Chhattisgarh,0,11,0
120144,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
120145,8605005,31,20,single,rented,no,Petroleum_Engineer,Mysore[7][8][9],Karnataka,5,14,0
120146,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
120147,3656909,68,14,single,norent_noown,no,Politician,Katni,Madhya_Pradesh,4,14,0
120148,7475446,60,13,married,rented,no,Firefighter,Chandigarh_city,Chandigarh,5,14,0
120149,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
120150,3483388,47,6,single,rented,no,Technician,Amroha,Uttar_Pradesh,6,13,0
120151,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
120152,2882498,34,0,married,rented,no,Chemical_engineer,Fatehpur,Uttar_Pradesh,0,13,0
120153,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
120154,9230149,58,3,single,rented,no,Economist,Thiruvananthapuram,Kerala,3,13,0
120155,1621150,48,10,single,rented,yes,Air_traffic_controller,Tiruvottiyur,Tamil_Nadu,9,10,0
120156,2635606,59,8,single,rented,no,Physician,Khammam,Telangana,4,12,0
120157,7932994,57,18,single,rented,yes,Chemical_engineer,Bellary,Karnataka,12,11,0
120158,5769906,48,5,married,rented,no,Firefighter,Kadapa[23],Andhra_Pradesh,4,11,0
120159,6814840,53,13,married,rented,no,Army_officer,Bhiwani,Haryana,3,11,0
120160,4022242,69,17,single,rented,no,Magistrate,Panihati,West_Bengal,9,12,0
120161,3483756,62,8,single,rented,yes,Dentist,Satna,Madhya_Pradesh,8,14,0
120162,5354431,24,1,single,owned,no,Petroleum_Engineer,Dibrugarh,Assam,1,14,0
120163,9678663,46,0,single,rented,no,Surgeon,Kadapa[23],Andhra_Pradesh,0,12,0
120164,5272864,40,19,single,rented,yes,Statistician,Katihar,Bihar,13,11,0
120165,865416,64,17,single,rented,no,Fashion_Designer,Rampur,Uttar_Pradesh,10,12,0
120166,1661569,32,12,single,rented,no,Petroleum_Engineer,Khammam,Telangana,5,13,1
120167,2909502,27,18,single,rented,no,Physician,Satna,Madhya_Pradesh,4,11,1
120168,8763343,57,13,single,rented,yes,Biomedical_Engineer,Serampore,West_Bengal,4,11,0
120169,3309801,69,19,single,rented,yes,Web_designer,Gandhinagar,Gujarat,6,11,0
120170,1960045,62,5,single,rented,no,Statistician,Pudukkottai,Tamil_Nadu,5,13,0
120171,5618559,59,9,married,rented,no,Police_officer,Bhusawal,Maharashtra,9,10,0
120172,1291411,56,6,single,rented,no,Chef,Mira-Bhayandar,Maharashtra,6,11,0
120173,9645128,26,2,single,rented,no,Artist,Kavali,Andhra_Pradesh,2,11,0
120174,2976480,33,11,single,rented,yes,Architect,Tinsukia,Assam,9,12,0
120175,5855304,54,13,single,rented,no,Physician,Jodhpur,Rajasthan,4,10,0
120176,347594,48,11,single,rented,no,Magistrate,Deoghar,Jharkhand,11,11,0
120177,5082643,66,3,single,rented,yes,Graphic_Designer,Pimpri-Chinchwad,Maharashtra,3,13,0
120178,9827458,66,14,single,rented,no,Microbiologist,Vijayawada,Andhra_Pradesh,13,11,0
120179,4555527,79,10,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,3,11,0
120180,6107468,21,16,single,rented,no,Secretary,Nadiad,Gujarat,13,14,1
120181,260350,29,15,single,rented,no,Economist,Dindigul,Tamil_Nadu,11,10,0
120182,259809,34,0,single,rented,no,Biomedical_Engineer,Rohtak,Haryana,0,13,0
120183,1623907,44,14,single,norent_noown,no,Design_Engineer,Satna,Madhya_Pradesh,14,11,0
120184,3356354,52,9,single,rented,yes,Economist,Indore,Madhya_Pradesh,5,13,0
120185,8675283,65,20,single,rented,no,Petroleum_Engineer,Howrah,West_Bengal,13,13,0
120186,424512,60,16,single,rented,no,Designer,Bhopal,Madhya_Pradesh,5,11,1
120187,700895,33,0,single,rented,no,Technology_specialist,Surendranagar_Dudhrej,Gujarat,0,13,0
120188,9264415,51,10,single,rented,yes,Physician,"Khora,_Ghaziabad",Uttar_Pradesh,10,11,0
120189,5541889,75,11,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,10,13,0
120190,2277963,33,10,married,rented,yes,Drafter,Berhampore,West_Bengal,10,11,0
120191,1500230,33,1,single,rented,yes,Designer,Farrukhabad,Uttar_Pradesh,1,13,0
120192,6430245,23,16,single,rented,yes,Comedian,Dhule,Maharashtra,11,11,0
120193,7393090,59,19,single,rented,no,Geologist,Malda,West_Bengal,4,13,0
120194,5663883,37,4,single,rented,no,Artist,Ajmer,Rajasthan,4,11,1
120195,3420288,71,16,single,rented,no,Architect,Guna,Madhya_Pradesh,4,14,0
120196,2890690,24,19,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,13,13,0
120197,8716053,51,11,married,rented,yes,Psychologist,Tadepalligudem,Andhra_Pradesh,4,10,0
120198,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,1
120199,6828373,69,13,single,rented,yes,Statistician,Amaravati,Andhra_Pradesh,3,13,0
120200,7226673,23,6,single,rented,no,Flight_attendant,Mysore[7][8][9],Karnataka,5,10,0
120201,2926190,71,0,single,rented,no,Physician,Bally,West_Bengal,0,14,1
120202,1621537,55,11,single,rented,no,Librarian,Bokaro,Jharkhand,11,12,0
120203,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
120204,2087379,33,17,married,rented,yes,Computer_hardware_engineer,Bokaro,Jharkhand,4,10,0
120205,1848729,41,20,married,rented,no,Technology_specialist,Suryapet,Telangana,11,13,0
120206,4066365,56,13,single,rented,no,Secretary,Bhilai,Chhattisgarh,7,14,0
120207,322330,54,9,married,rented,no,Industrial_Engineer,Tiruchirappalli[10],Tamil_Nadu,9,12,0
120208,6760782,68,5,single,rented,no,Chartered_Accountant,Kolkata,West_Bengal,5,11,0
120209,7310061,37,10,single,rented,no,Web_designer,Chandrapur,Maharashtra,6,11,0
120210,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0
120211,9299383,56,15,single,rented,no,Mechanical_engineer,Shahjahanpur,Uttar_Pradesh,8,12,1
120212,3006454,24,11,single,norent_noown,no,Comedian,Unnao,Uttar_Pradesh,11,11,0
120213,9272383,68,20,single,rented,no,Army_officer,Srinagar,Jammu_and_Kashmir,9,13,0
120214,9807280,37,0,single,rented,no,Analyst,Naihati,West_Bengal,0,13,1
120215,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,0
120216,9504715,51,14,single,rented,yes,Consultant,Akola,Maharashtra,14,10,0
120217,6701205,71,13,married,rented,no,Statistician,Silchar,Assam,5,13,0
120218,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0
120219,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
120220,6650713,72,8,single,rented,no,Librarian,Bulandshahr,Uttar_Pradesh,8,11,0
120221,5395461,71,10,single,rented,no,Technology_specialist,Chinsurah,West_Bengal,5,10,0
120222,6387025,34,20,single,rented,no,Design_Engineer,Kanpur,Uttar_Pradesh,9,11,0
120223,59539,51,3,married,norent_noown,no,Biomedical_Engineer,Madhyamgram,West_Bengal,3,12,0
120224,6432970,53,20,single,rented,no,Police_officer,Jalna,Maharashtra,6,13,0
120225,1298588,67,8,single,rented,no,Mechanical_engineer,Navi_Mumbai,Maharashtra,8,14,0
120226,7861257,39,7,single,rented,yes,Magistrate,Rampur,Uttar_Pradesh,7,11,0
120227,2564409,29,13,single,rented,yes,Computer_operator,Davanagere,Karnataka,7,12,0
120228,1707111,53,5,single,rented,no,Geologist,Kochi,Kerala,5,12,0
120229,8026974,23,20,single,rented,yes,Civil_servant,Chapra,Bihar,11,12,1
120230,9538930,73,1,single,rented,yes,Engineer,Chennai,Tamil_Nadu,1,12,0
120231,3205080,47,10,single,rented,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,10,13,0
120232,5288986,47,3,single,rented,no,Comedian,Miryalaguda,Telangana,3,12,0
120233,1141065,65,3,single,rented,no,Flight_attendant,Tinsukia,Assam,3,11,0
120234,5844298,62,5,single,rented,no,Magistrate,Gulbarga,Karnataka,5,10,0
120235,4536448,43,18,single,norent_noown,no,Flight_attendant,Bhavnagar,Gujarat,6,14,1
120236,2284439,60,18,single,rented,no,Designer,South_Dumdum,West_Bengal,11,12,0
120237,9768901,74,15,married,rented,no,Comedian,Gudivada,Andhra_Pradesh,3,11,0
120238,6204574,27,12,single,rented,no,Chemical_engineer,Srikakulam,Andhra_Pradesh,5,14,0
120239,1942552,51,20,single,norent_noown,yes,Army_officer,Tiruchirappalli[10],Tamil_Nadu,4,13,0
120240,4542920,64,11,single,owned,yes,Physician,Mysore[7][8][9],Karnataka,11,14,0
120241,924892,27,6,single,rented,no,Air_traffic_controller,Farrukhabad,Uttar_Pradesh,6,12,0
120242,6083790,31,5,single,rented,no,Physician,Sagar,Madhya_Pradesh,4,11,0
120243,4727668,62,20,single,rented,yes,Drafter,Khandwa,Madhya_Pradesh,7,10,1
120244,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil_Nadu,12,11,0
120245,4281675,65,15,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,6,11,0
120246,2447204,33,12,single,rented,yes,Fashion_Designer,Thanjavur,Tamil_Nadu,12,12,0
120247,1227823,30,5,single,rented,yes,Aviator,Pudukkottai,Tamil_Nadu,5,13,0
120248,4358383,67,11,single,rented,yes,Drafter,Pune,Maharashtra,6,13,0
120249,5275803,33,10,single,rented,no,Police_officer,Kulti,West_Bengal,9,13,0
120250,3565306,68,0,single,rented,yes,Drafter,Giridih,Jharkhand,0,14,0
120251,5844230,44,9,single,rented,no,Computer_hardware_engineer,Ajmer,Rajasthan,9,13,0
120252,6126601,58,15,single,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,4,10,0
120253,8446445,36,6,single,rented,no,Chemical_engineer,Bhilai,Chhattisgarh,6,10,0
120254,6634248,34,12,single,rented,no,Comedian,Moradabad,Uttar_Pradesh,9,13,0
120255,6296539,30,19,single,owned,no,Psychologist,Kalyan-Dombivli,Maharashtra,3,10,0
120256,7313501,77,5,single,rented,no,Scientist,Jamalpur[36],Bihar,5,10,0
120257,7648582,34,8,single,rented,no,Psychologist,Kochi,Kerala,8,12,0
120258,7767715,59,4,single,rented,no,Air_traffic_controller,Visakhapatnam[4],Andhra_Pradesh,4,14,0
120259,3045248,50,1,single,rented,yes,Surveyor,Chinsurah,West_Bengal,1,14,0
120260,8953239,65,13,single,rented,no,Computer_operator,Ahmednagar,Maharashtra,3,10,0
120261,9391736,53,3,single,rented,yes,Librarian,Jodhpur,Rajasthan,3,10,0
120262,4128579,52,15,married,rented,no,Technical_writer,Miryalaguda,Telangana,13,13,1
120263,5824731,61,7,single,rented,yes,Financial_Analyst,Sirsa,Haryana,6,14,0
120264,8801121,26,0,single,rented,yes,Technology_specialist,Bulandshahr,Uttar_Pradesh,0,10,0
120265,9409703,53,16,married,rented,no,Dentist,Chapra,Bihar,14,12,0
120266,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0
120267,4245438,43,9,single,rented,yes,Psychologist,Udupi,Karnataka,6,11,0
120268,7945384,35,19,single,rented,yes,Firefighter,Dharmavaram,Andhra_Pradesh,11,11,0
120269,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
120270,4341353,78,6,single,norent_noown,yes,Petroleum_Engineer,Yamunanagar,Haryana,6,10,0
120271,7363274,70,9,married,rented,no,Drafter,Shahjahanpur,Uttar_Pradesh,5,14,0
120272,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
120273,305527,60,14,single,rented,no,Artist,Chapra,Bihar,14,14,0
120274,8702383,76,20,single,rented,no,Surveyor,Mahbubnagar,Telangana,3,12,1
120275,6486411,48,10,single,norent_noown,no,Architect,Bijapur,Karnataka,10,11,0
120276,4732134,67,19,married,rented,no,Mechanical_engineer,Kharagpur,West_Bengal,6,11,0
120277,3768361,75,9,single,owned,yes,Flight_attendant,Jaipur,Rajasthan,6,13,0
120278,911309,69,12,single,rented,no,Flight_attendant,Nanded,Maharashtra,9,13,0
120279,2282442,47,4,single,rented,yes,Petroleum_Engineer,Raipur,Chhattisgarh,4,13,1
120280,6083059,54,0,single,rented,no,Geologist,Bhagalpur,Bihar,0,10,0
120281,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
120282,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0
120283,8845611,37,14,single,rented,no,Physician,Avadi,Tamil_Nadu,10,13,0
120284,3338595,23,15,single,rented,no,Civil_engineer,Tezpur,Assam,4,10,1
120285,685679,35,10,single,rented,no,Biomedical_Engineer,Bharatpur,Rajasthan,10,11,0
120286,9777389,29,9,single,owned,no,Comedian,Kharagpur,West_Bengal,9,14,0
120287,1151777,41,0,single,rented,no,Surveyor,Narasaraopet,Andhra_Pradesh,0,10,0
120288,407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0
120289,6189149,30,0,single,norent_noown,no,Librarian,Thrissur,Kerala,0,14,0
120290,536306,79,5,single,rented,no,Industrial_Engineer,Begusarai,Bihar,5,11,0
120291,8259435,64,15,single,rented,no,Technical_writer,Chapra,Bihar,4,10,0
120292,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,0
120293,3268962,23,18,single,rented,no,Software_Developer,Mehsana,Gujarat,11,13,0
120294,8198785,30,10,single,rented,no,Technician,Surendranagar_Dudhrej,Gujarat,10,11,0
120295,4539410,35,5,single,owned,no,Software_Developer,Parbhani,Maharashtra,5,12,0
120296,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,1
120297,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0
120298,5131419,26,2,single,rented,no,Civil_engineer,Varanasi,Uttar_Pradesh,2,10,1
120299,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1
120300,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,0
120301,1089480,64,18,single,rented,no,Drafter,Bhalswa_Jahangir_Pur,Delhi,3,11,0
120302,7575197,28,12,single,rented,no,Scientist,Maheshtala,West_Bengal,12,14,0
120303,4734936,31,1,single,rented,yes,Librarian,Ongole,Andhra_Pradesh,1,10,0
120304,9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,0
120305,3220675,42,6,single,rented,yes,Psychologist,Hubliâ€“Dharwad,Karnataka,4,12,0
120306,3693963,41,19,single,rented,yes,Army_officer,Pudukkottai,Tamil_Nadu,3,11,0
120307,5539704,68,16,single,rented,yes,Scientist,Amroha,Uttar_Pradesh,8,12,0
120308,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0
120309,7936020,24,18,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,5,12,0
120310,3391057,58,17,single,rented,no,Police_officer,Jabalpur,Madhya_Pradesh,8,10,0
120311,7450646,55,19,single,rented,yes,Industrial_Engineer,Morbi,Gujarat,4,10,0
120312,2431771,24,10,married,rented,no,Civil_engineer,Muzaffarnagar,Uttar_Pradesh,10,12,0
120313,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0
120314,9578850,57,13,single,rented,no,Microbiologist,Amravati,Maharashtra,11,11,0
120315,2462318,26,1,single,rented,no,Technology_specialist,Rewa,Madhya_Pradesh,1,11,0
120316,6196897,25,3,single,rented,no,Flight_attendant,Bhilai,Chhattisgarh,3,12,0
120317,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0
120318,5840140,55,0,single,rented,no,Mechanical_engineer,Nangloi_Jat,Delhi,0,10,0
120319,1678997,47,20,single,rented,no,Civil_engineer,Uluberia,West_Bengal,12,13,1
120320,6580482,48,11,single,rented,no,Chartered_Accountant,Anand,Gujarat,7,10,0
120321,2509059,43,3,single,rented,yes,Mechanical_engineer,Bikaner,Rajasthan,3,14,0
120322,132711,75,16,single,norent_noown,no,Physician,Guntur[13],Andhra_Pradesh,3,11,0
120323,6296816,37,0,single,rented,no,Petroleum_Engineer,Kozhikode,Kerala,0,11,0
120324,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
120325,5223754,56,3,single,rented,no,Mechanical_engineer,Sambalpur,Odisha,3,13,0
120326,1684072,73,5,single,rented,no,Financial_Analyst,New_Delhi,Delhi,5,10,0
120327,4733565,41,19,single,rented,no,Consultant,Siwan[32],Bihar,8,13,0
120328,3887037,65,11,single,rented,no,Physician,Sultan_Pur_Majra,Delhi,6,11,0
120329,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar_Pradesh,11,14,1
120330,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0
120331,44231,54,13,married,rented,no,Chemical_engineer,Tirupati[21][22],Andhra_Pradesh,4,12,0
120332,5927472,54,1,single,rented,no,Chef,Kollam,Kerala,1,10,0
120333,949253,59,6,married,rented,no,Economist,Shimoga,Karnataka,6,10,0
120334,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0
120335,9297026,56,17,married,rented,no,Surveyor,Darbhanga,Bihar,4,12,0
120336,2921933,58,12,single,rented,no,Psychologist,Dindigul,Tamil_Nadu,3,14,0
120337,4772948,46,17,single,rented,no,Air_traffic_controller,Muzaffarnagar,Uttar_Pradesh,11,14,1
120338,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0
120339,8925245,63,0,single,rented,no,Designer,Kottayam,Kerala,0,10,1
120340,279696,49,17,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,12,13,0
120341,1534834,24,0,single,rented,yes,Technical_writer,Berhampur,Odisha,0,12,0
120342,5262116,43,1,single,rented,no,Hotel_Manager,Ramgarh,Jharkhand,1,10,0
120343,9976619,71,5,single,rented,no,Artist,New_Delhi,Delhi,4,12,0
120344,3806203,45,10,married,rented,yes,Police_officer,Ratlam,Madhya_Pradesh,10,13,0
120345,673616,30,20,married,rented,yes,Financial_Analyst,North_Dumdum,West_Bengal,7,10,0
120346,1586203,65,17,single,rented,no,Police_officer,Loni,Uttar_Pradesh,5,10,0
120347,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra_Pradesh,7,11,0
120348,450549,22,3,single,rented,yes,Official,Agra,Uttar_Pradesh,3,13,0
120349,1434051,67,18,single,rented,no,Psychologist,Kishanganj[35],Bihar,10,13,0
120350,3779002,57,8,single,rented,no,Graphic_Designer,Amravati,Maharashtra,8,14,0
120351,3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,0
120352,5305500,38,3,single,rented,no,Politician,Aurangabad[39],Bihar,3,11,0
120353,8782393,22,17,single,rented,yes,Computer_hardware_engineer,Tadipatri,Andhra_Pradesh,13,11,0
120354,3533484,47,6,single,rented,no,Web_designer,Berhampore,West_Bengal,6,12,1
120355,279241,41,0,single,rented,yes,Physician,Thiruvananthapuram,Kerala,0,14,1
120356,9361261,38,6,single,rented,no,Engineer,Tirupati[21][22],Andhra_Pradesh,6,14,0
120357,630763,36,17,married,rented,no,Hotel_Manager,Hapur,Uttar_Pradesh,13,13,1
120358,8196418,61,15,single,owned,yes,Lawyer,Rajpur_Sonarpur,West_Bengal,5,12,0
120359,2607355,56,7,single,rented,no,Air_traffic_controller,Jorhat,Assam,7,14,0
120360,4828749,28,15,single,rented,no,Librarian,Rajahmundry[19][20],Andhra_Pradesh,5,11,0
120361,660630,70,1,single,rented,yes,Chartered_Accountant,Pune,Maharashtra,1,10,0
120362,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
120363,5022180,57,2,single,rented,no,Librarian,Dharmavaram,Andhra_Pradesh,2,11,0
120364,8649314,67,9,single,rented,no,Financial_Analyst,Darbhanga,Bihar,9,12,0
120365,733884,57,12,single,rented,no,Analyst,Rampur,Uttar_Pradesh,6,11,0
120366,7600998,66,8,single,rented,yes,Chemical_engineer,Tinsukia,Assam,8,13,1
120367,9451139,22,17,single,rented,no,Psychologist,Udupi,Karnataka,14,14,0
120368,2744667,27,17,single,rented,no,Fashion_Designer,Nagercoil,Tamil_Nadu,12,11,0
120369,5616951,54,13,single,rented,yes,Scientist,Bhagalpur,Bihar,12,13,0
